OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
AMC-15,2004-041A,2026-01-26T13:30:49.932288,1.00271087,.00024514,0.0356,298.1705,358.8581,286.4657,0,U,28446,999,7788,0,-.77E-6,0
JB-3 3 (ZY 2C),2004-044A,2026-01-26T09:48:29.377440,15.18024139,.00342339,97.2547,185.4635,359.5703,0.5496,0,U,28470,999,16626,.29154472E-3,.5956E-4,0
NAVSTAR 56 (USA 180),2004-045A,2026-01-25T05:45:38.158272,2.00571425,.0171173,55.2172,330.6562,311.1929,71.4893,0,U,28474,999,15556,0,-.73E-6,0
SWIFT,2004-047A,2026-01-26T15:37:00.634656,15.54928753,.00039885,20.5528,186.1478,134.6795,225.3974,0,U,28485,999,16470,.8221414E-3,.58468E-3,0
NANOSAT-1,2004-049B,2026-01-26T14:18:38.102976,14.79772704,.0004672,98.2038,160.0230,41.7822,318.3745,0,U,28493,999,13450,.32106428E-3,.2361E-4,0
COSMOS 2414,2005-002A,2026-01-26T10:40:06.602304,13.87909153,.00403035,82.9523,150.8597,15.5587,344.6804,0,U,28521,999,6415,.73567121E-4,.104E-5,0
NSS-10,2005-003A,2026-01-26T11:48:26.371296,1.00270929,.00032983,6.0945,72.1846,231.9980,321.2494,0,U,28526,999,5173,0,-.244E-5,0
XM-3 (RHYTHM),2005-008A,2026-01-26T12:28:35.175648,0.98949610,.00038005,0.2887,83.5447,279.2772,211.7338,0,U,28626,999,4119,0,.28E-6,0
INMARSAT 4-F1,2005-009A,2026-01-26T09:24:32.656896,1.00271199,.00022503,4.9753,42.7078,274.8574,127.3376,0,U,28628,999,7625,0,.42E-6,0
IRS-P5 (CARTOSAT-1),2005-017A,2026-01-26T12:39:05.596704,14.90594697,.00019636,97.5466,55.9509,123.2597,236.8810,0,U,28649,999,12271,.2418398E-3,.2314E-4,0
DIRECTV 8,2005-019A,2026-01-25T23:26:14.985312,1.00271090,.00031816,0.0198,85.6618,226.6481,45.4682,0,U,28659,999,7564,0,.15E-6,0
GALAXY 28 (G-28),2005-022A,2026-01-26T10:03:36.415008,1.00588261,.00021697,2.9339,80.7463,208.6309,302.1499,0,U,28702,999,5055,0,-.24E-5,0
SJ-7,2005-024A,2026-01-26T12:37:15.665664,15.19110845,.00171598,97.7456,52.9428,158.3302,201.8661,0,U,28737,999,12650,.57195183E-3,.1199E-3,0
THAICOM 4,2005-028A,2026-01-25T16:00:48.691008,1.00271021,.00018879,0.0185,71.2106,233.0928,180.3685,0,U,28786,999,5082,0,-.348E-5,0
REIMEI (INDEX),2005-031B,2026-01-26T07:53:35.338272,15.09161833,.0019607,97.9975,144.0050,231.3979,128.5493,0,U,28810,999,10958,.64387E-3,.10207E-3,0
ANIK F1R,2005-036A,2026-01-26T13:11:18.431232,1.00272319,.00018149,3.9493,78.3748,231.7833,266.1676,0,U,28868,999,4503,0,-.66E-6,0
NAVSTAR 57 (USA 183),2005-038A,2026-01-26T12:02:53.031552,2.00575366,.01300455,54.9925,278.8962,294.6576,239.3133,0,U,28874,999,14899,0,-.1E-7,0
SYRACUSE 3A,2005-041B,2026-01-25T15:39:50.700096,1.00272560,.00034199,4.2794,77.6350,237.0927,91.3619,0,U,28885,999,7431,0,.142E-5,0
BEIJING 1,2005-043A,2026-01-26T14:57:20.058048,14.63417502,.00148391,98.2678,159.2456,9.8008,350.3480,0,U,28890,999,7994,.16884057E-3,.826E-5,0
SINAH 1,2005-043D,2026-01-26T15:42:33.652224,14.64021695,.00145036,98.2629,160.3409,4.5955,355.5378,0,U,28893,999,7981,.15609175E-3,.77E-5,0
CUBESAT XI-V,2005-043F,2026-01-26T08:57:42.337152,14.72113880,.00132917,98.2758,179.2226,297.4306,62.5548,0,U,28895,999,8088,.49833263E-3,.3088E-4,0
INMARSAT 4-F2,2005-044A,2026-01-26T15:39:17.303904,1.00270881,.00023306,4.9066,43.7774,267.6634,192.7923,0,U,28899,999,7410,0,-.252E-5,0
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-01-26T12:48:41.011200,12.55594439,.00089707,82.4665,38.2435,121.3776,359.8669,0,U,28908,999,92112,.73790853E-4,.22E-6,0
METEOSAT-9 (MSG-2),2005-049B,2026-01-24T17:24:28.588032,1.00265813,.0001777,9.0346,55.5636,203.3094,171.8771,0,U,28912,999,556,0,.136E-5,0
EUTELSAT 174A,2005-052A,2026-01-26T13:18:51.706368,1.00270440,.00065054,3.8584,78.3087,227.9105,193.2915,0,U,28924,999,5091,0,.17E-6,0
ECHOSTAR 10,2006-003A,2026-01-26T13:52:37.814880,1.00270316,.00024359,0.0423,278.5242,353.8934,311.4033,0,U,28935,999,7304,0,-.43E-6,0
SPAINSAT,2006-007A,2026-01-25T17:40:27.418944,1.00270294,.00045462,0.1935,90.8824,206.2922,62.7642,0,U,28945,999,7279,0,-.204E-5,0
JCSAT-5A,2006-010A,2026-01-26T12:36:51.731136,1.00270726,.00008366,0.7407,86.1890,291.4489,69.4395,0,U,29045,999,7235,0,-.316E-5,0
ASTRA 1KR,2006-012A,2026-01-26T13:47:14.988192,1.00271652,.00049798,0.1071,77.6388,195.5153,78.4736,0,U,29055,999,4427,0,.13E-5,0
EROS B,2006-014A,2026-01-26T20:52:18.257664,15.97858981,.0013581,97.3307,151.3217,308.9693,51.0373,0,U,29079,999,9792,.20055E-2,.905225E-2,.38218E-3
RESURS-DK 1,2006-021A,2026-01-26T14:37:16.606272,15.12468709,.00051326,69.9346,345.8517,215.5341,144.5484,0,U,29228,999,8116,.25552003E-3,.435E-4,0
GALAXY 16 (G-16),2006-023A,2026-01-26T12:28:35.116032,1.00271126,.00027923,0.0280,159.4642,148.1859,266.2842,0,U,29236,999,7155,0,-.115E-5,0
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-01-26T16:05:31.282944,14.64546053,.00148188,97.8276,217.9566,157.7857,275.3979,0,U,29268,999,4076,.14454626E-3,.723E-5,0
EUTELSAT 33F,2006-032A,2026-01-26T13:51:14.604768,1.00270757,.00036526,1.2948,83.9393,221.5363,61.2541,0,U,29270,999,4588,0,.166E-5,0
JCSAT-3A,2006-033A,2026-01-26T14:18:19.509696,1.00271456,.00022898,0.0403,263.2028,64.2447,141.0007,0,U,29272,999,4632,0,-.333E-5,0
SYRACUSE 3B,2006-033B,2026-01-26T08:12:38.545920,1.00271333,.00041991,2.5338,81.8984,222.3963,307.7894,0,U,29273,999,7125,0,.31E-6,0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-01-26T14:26:28.728096,1.00270409,.00022095,1.4169,84.9071,246.4839,124.1641,0,U,29349,999,3990,0,-.347E-5,0
HINODE (SOLAR-B),2006-041A,2026-01-26T12:41:37.401504,14.68395407,.00179726,98.0638,44.7267,21.7242,338.4721,0,U,29479,999,3408,.22264228E-3,.1241E-4,0
NAVSTAR 58 (USA 190),2006-042A,2026-01-26T09:45:45.624384,2.00552387,.01068336,54.6977,156.9686,52.7744,311.8717,0,U,29486,999,14155,0,.47E-6,0
DIRECTV 9S,2006-043A,2026-01-26T13:12:55.776384,1.00270869,.00031358,2.0541,82.6969,225.3067,274.8487,0,U,29494,999,4996,0,-.103E-5,0
OPTUS D1,2006-043B,2026-01-26T16:08:45.180096,1.00269288,.00037157,2.6692,81.4621,229.1315,209.5218,0,U,29495,999,7070,0,-.175E-5,0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-01-26T13:59:21.204384,15.15034526,.0001714,97.6574,66.6241,269.2755,90.8280,0,U,29505,999,5081,.69141047E-3,.12867E-3,0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-01-26T15:07:07.017312,15.00772809,.00128128,97.6981,56.7381,177.1333,182.9967,0,U,29506,999,4950,.23201361E-3,.2888E-4,0
DMSP 5D-3 F17 (USA 191),2006-050A,2026-01-26T14:29:13.202592,14.14943439,.00111222,98.7401,36.0606,99.9931,260.2498,0,U,29522,999,99239,.15935983E-3,.265E-5,0
BADR-4,2006-051A,2026-01-26T13:49:22.283904,1.00272556,.00080786,1.6383,82.7407,234.8710,41.8132,0,U,29526,999,4984,0,.156E-5,0
NAVSTAR 59 (USA 192),2006-052A,2026-01-25T19:38:45.734496,2.00576433,.00883619,54.9635,219.6477,88.0879,272.9526,0,U,29601,999,14055,0,.109E-5,0
WILDBLUE-1,2006-054A,2026-01-26T13:10:11.039232,1.00271428,.00016789,2.4364,82.3432,223.6237,266.2036,0,U,29643,999,5237,0,-.39E-6,0
LAPAN-TUBSAT,2007-001A,2026-01-26T15:13:46.053984,14.85757649,.00108722,98.1299,22.7261,289.9510,70.0532,0,U,29709,999,3013,.1260879E-3,.1039E-4,0
THEMIS A,2007-004A,2026-01-25T14:23:48.384384,0.87836029,.8424224,6.0341,126.2372,166.9798,254.2215,0,U,30580,999,4002,-.81882E-2,-.439E-5,0
SKYNET 5A,2007-007B,2026-01-26T15:00:59.300640,1.00270213,.00039482,4.9411,75.4824,242.6328,128.2038,0,U,30794,999,6928,0,-.263E-5,0
THEMIS D,2007-004D,2026-01-26T14:20:04.342272,0.87836650,.83754403,6.0925,86.5480,209.7602,198.2002,0,U,30797,999,3983,0,-.494E-5,0
THEMIS E,2007-004E,2026-01-26T14:20:56.757696,0.87838102,.83797057,3.5194,102.0108,195.1729,212.5206,0,U,30798,999,6467,0,-.477E-5,0
ANIK F3,2007-009A,2026-01-26T12:47:19.623264,1.00270573,.00028225,0.8303,85.7346,217.3653,255.8268,0,U,31102,999,4514,0,.11E-6,0
HAIYANG-1B,2007-010A,2026-01-26T11:37:59.251584,14.30984068,.00123176,98.3365,13.9261,261.1735,98.8054,0,U,31113,999,98036,.10226146E-3,.227E-5,0
SAUDISAT 3,2007-012B,2026-01-26T09:37:55.013088,14.71307818,.0013845,98.1287,336.8648,323.0645,36.9607,0,U,31118,999,689,.12346714E-3,.713E-5,0
SAUDICOMSAT 7,2007-012C,2026-01-26T03:31:45.439680,14.65889318,.00546305,98.3604,357.5317,282.0498,77.4586,0,U,31119,999,162,.28757025E-3,.1553E-4,0
SAUDICOMSAT 6,2007-012E,2026-01-26T11:09:04.733568,14.62334296,.00730956,98.3913,351.5167,48.7221,312.0244,0,U,31121,999,99946,.28434054E-3,.1439E-4,0
SAUDICOMSAT 5,2007-012H,2026-01-26T10:53:22.821504,14.67915686,.00468167,98.3319,358.6200,210.2961,149.5535,0,U,31124,999,280,.2389297E-3,.1336E-4,0
SAUDICOMSAT 3,2007-012J,2026-01-26T10:52:55.113024,14.70407081,.00401372,98.2973,359.1861,138.6295,221.7963,0,U,31125,999,399,.26793412E-3,.1588E-4,0
SAUDICOMSAT 4,2007-012L,2026-01-26T10:39:47.157984,14.64288067,.00633541,98.3806,356.2895,342.4673,17.4342,0,U,31127,999,54,.311344E-3,.1637E-4,0
ASTRA 1L,2007-016A,2026-01-26T09:49:38.634816,1.00077730,.00023771,0.9540,82.6834,236.0832,303.9955,0,U,31306,999,4356,0,-.106E-5,0
GALAXY 17 (G-17),2007-016B,2026-01-25T13:19:41.625696,1.00270328,.0005001,2.6089,81.7562,201.4934,316.5313,0,U,31307,999,6837,0,-.194E-5,0
YAOGAN-2,2007-019A,2026-01-26T11:46:39.419328,14.82413321,.00210331,98.2816,242.2483,14.3474,345.8331,0,U,31490,999,662,.19536003E-3,.1513E-4,0
GLOBALSTAR M069,2007-020C,2026-01-25T18:55:28.770816,12.23467258,.00011379,52.0043,295.1724,197.2229,200.6606,0,U,31573,999,86137,.53265418E-3,-.35E-6,0
GLOBALSTAR M072,2007-020D,2026-01-26T15:47:01.154400,11.91655159,.00014127,51.9928,117.0363,71.6478,102.5464,0,U,31574,999,85810,.10688259E-3,-.76E-6,0
COSMO-SKYMED 1,2007-023A,2026-01-26T16:04:54.307200,14.96176021,.00014411,97.8852,217.3776,89.0675,271.0711,0,U,31598,999,862,.55423382E-3,.6187E-4,0
TERRASAR-X,2007-026A,2026-01-26T12:13:02.410752,15.19150128,.00016876,97.4466,36.2366,89.9678,270.1749,0,U,31698,999,3171,.13312902E-3,.273E-4,0
COSMOS 2428,2007-029A,2026-01-26T03:04:37.525440,14.12921143,.00063749,70.9402,292.6876,325.2338,34.8366,0,U,31792,999,95808,.26918503E-3,.454E-5,0
ZHONGXING-6B,2007-031A,2026-01-26T14:39:39.964608,0.99060750,.00105443,2.0718,80.9969,227.8398,239.6146,0,U,31800,999,6799,0,-.5E-7,0
DIRECTV 10,2007-032A,2026-01-26T12:21:38.788128,1.00270308,.00006703,0.0387,116.5805,148.6912,303.1471,0,U,31862,999,4417,0,-.91E-6,0
WORLDVIEW-1 (WV-1),2007-041A,2026-01-26T06:59:51.397440,15.24633541,.0003041,97.3817,148.1125,203.7753,156.3345,0,U,32060,999,2126,.50487E-3,.12401E-3,0
INTELSAT 11 (IS-11),2007-044B,2026-01-26T13:49:59.725344,0.99049499,.00075909,3.1952,80.4447,186.9367,94.4407,0,U,32253,999,6704,0,-.4E-7,0
WGS F1 (USA 195),2007-046A,2026-01-26T10:04:21.343872,1.00272084,.00004838,0.1031,86.2519,222.3039,285.7211,0,U,32258,999,5091,0,-.255E-5,0
NAVSTAR 60 (USA 196),2007-047A,2026-01-24T15:08:57.432192,2.00562535,.01636253,53.9849,85.9855,85.6594,276.2717,0,U,32260,999,13393,0,-.17E-6,0
GLOBALSTAR M066,2007-048C,2026-01-26T15:59:18.437568,12.30384930,.00054946,51.9580,104.1789,109.4019,56.4622,0,U,32265,999,84280,-.45019153E-4,-.1E-5,0
COSMOS 2433 [GLONASS-M],2007-052A,2026-01-25T06:16:07.015584,2.13104108,.00038822,65.6584,320.7447,265.6882,94.2889,0,U,32275,999,14201,0,-.52E-6,0
COSMOS 2432 [GLONASS-M],2007-052B,2026-01-26T13:08:34.184832,2.13103279,.00113029,65.6735,320.8266,321.8562,249.3610,0,U,32276,999,14206,0,-.6E-6,0
YAOGAN-3,2007-055A,2026-01-26T14:37:50.639232,14.90127554,.00014315,97.8329,57.8270,106.9509,253.1865,0,U,32289,999,98477,.46001466E-3,.4395E-4,0
SKYNET 5B,2007-056B,2026-01-26T07:56:38.635872,1.00272527,.00039942,4.8909,75.2227,237.9030,316.7108,0,U,32294,999,6677,0,.149E-5,0
ASTRA 4A,2007-057A,2026-01-26T13:43:15.369888,1.00270936,.00025018,0.0324,299.0642,0.6150,36.7783,0,U,32299,999,5022,0,.44E-6,0
COSMO-SKYMED 2,2007-059A,2026-01-26T14:11:35.913696,14.82183129,.00012559,97.8824,212.2438,85.5896,274.5461,0,U,32376,999,98102,.12681432E-3,.958E-5,0
RADARSAT-2,2007-061A,2026-01-26T20:04:38.199072,14.29984235,.0001098,98.5808,35.7732,90.3493,269.7816,0,U,32382,999,94575,.13743E-3,.311E-5,0
NAVSTAR 61 (USA 199),2007-062A,2026-01-24T04:46:33.701952,2.00551009,.003189,55.1456,279.9411,161.1857,16.2564,0,U,32384,999,13262,0,-.5E-7,0
HORIZONS-2,2007-063B,2026-01-26T13:20:47.522976,1.00270975,.00040371,2.2357,82.4408,213.8377,315.9714,0,U,32388,999,6639,0,-.243E-5,0
COSMOS 2434 [GLONASS-M],2007-065A,2026-01-26T13:55:51.662784,2.13101225,.00048694,64.3180,196.6891,73.2289,109.2989,0,U,32393,999,14075,0,.116E-5,0
COSMOS 2436 [GLONASS-M],2007-065C,2026-01-23T14:01:54.668928,2.13100199,.00178034,64.3264,196.8609,10.4021,166.7605,0,U,32395,999,14064,0,.108E-5,0
THURAYA-3,2008-001A,2026-01-26T12:27:15.151968,1.00271236,.00025959,5.7478,35.5229,262.2723,113.3167,0,U,32404,999,6607,0,-.293E-5,0
THOR 5,2008-006A,2026-01-26T13:41:38.026464,1.00270631,.00025676,0.0400,246.2258,62.0672,22.2020,0,U,32487,999,6589,0,.2E-7,0
AMC-14,2008-011A,2026-01-26T02:49:38.690688,1.00305910,.00449,23.8365,22.2308,351.5862,188.7206,0,U,32708,999,6674,0,.112E-5,0
NAVSTAR 62 (USA 201),2008-012A,2026-01-26T13:04:48.597888,2.00567468,.02047691,54.4813,155.5842,245.5620,112.2679,0,U,32711,999,13091,0,.43E-6,0
DIRECTV 11,2008-013A,2026-01-26T08:52:38.623872,1.00272048,.00002101,0.0081,264.2553,63.7089,191.6536,0,U,32729,999,4417,0,-.113E-5,0
ICO G1,2008-016A,2026-01-25T23:33:44.267040,1.00272783,.00026482,5.5151,36.5159,259.0049,90.3376,0,U,32763,999,6511,0,-.162E-5,0
VINASAT-1,2008-018A,2026-01-26T05:46:01.097472,1.00268845,.0001995,0.0394,269.3426,66.1739,8.4473,0,U,32767,999,6516,0,-.316E-5,0
STAR ONE C2,2008-018B,2026-01-26T13:23:17.284416,1.00270114,.00031816,0.8771,83.8175,238.3159,299.5193,0,U,32768,999,6523,0,-.265E-5,0
CARTOSAT-2A,2008-021A,2026-01-26T14:15:29.822688,14.79019139,.00110176,97.7863,80.0017,205.5229,154.5440,0,U,32783,999,95787,.22350537E-3,.1603E-4,0
CUTE-1.7+APD II (CO-65),2008-021C,2026-01-26T13:54:48.670272,15.07718126,.00103583,97.8140,5.3406,140.3247,219.8740,0,U,32785,999,96384,.55196018E-3,.8375E-4,0
CANX-2,2008-021H,2026-01-26T14:36:11.198880,15.04298879,.00111038,97.8498,3.8885,154.6320,205.5453,0,U,32790,999,96351,.55774293E-3,.7717E-4,0
SEEDS II (CO-66),2008-021J,2026-01-26T11:43:55.043328,15.27135599,.0005645,97.7483,18.2439,89.0924,271.0960,0,U,32791,999,96562,.92964779E-3,.24727E-3,0
AMOS-3,2008-022A,2026-01-26T08:20:38.766624,1.00271890,.0003155,0.0873,90.9310,166.8254,348.9130,0,U,32794,999,8091,0,-.23E-6,0
GALAXY 18 (G-18),2008-024A,2026-01-26T12:37:38.656704,1.00271913,.0003192,0.0188,71.5990,240.1318,240.4696,0,U,32951,999,4443,0,.37E-6,0
YUBILEINY (RS30),2008-025A,2026-01-26T14:49:18.912864,12.43174122,.00183152,82.5006,83.5091,259.0907,100.8112,0,U,32953,999,80210,.7493195E-5,.11E-6,0
COSMOS 2437,2008-025B,2026-01-26T16:28:46.215264,12.42756357,.00193941,82.4989,85.4447,277.9215,166.8662,0,U,32954,999,80179,.3837187E-3,.63E-6,0
COSMOS 2438,2008-025C,2026-01-26T13:48:36.066816,12.43365744,.00202229,82.4988,80.9718,252.1865,107.7009,0,U,32955,999,80223,.9030374E-5,.11E-6,0
COSMOS 2439,2008-025D,2026-01-26T14:20:48.539328,12.43066932,.0019774,82.5040,85.8219,263.0749,96.8081,0,U,32956,999,80212,.12174656E-3,.27E-6,0
FENGYUN 3A,2008-026A,2026-01-26T10:39:33.825600,14.19532071,.00087783,98.6748,330.0420,169.3104,190.8261,0,U,32958,999,91529,.12164183E-3,.213E-5,0
ZHONGXING-9,2008-028A,2026-01-26T14:08:12.978240,1.00270230,.00098694,0.4050,87.8502,211.7868,130.6968,0,U,33051,999,6461,0,-.237E-5,0
FGRST (GLAST),2008-029A,2026-01-26T13:24:25.088544,15.22967191,.00089453,25.5818,107.2254,96.4775,263.6782,0,U,33053,999,97421,.22103086E-3,.5684E-4,0
SKYNET 5C,2008-030A,2026-01-26T08:28:38.015328,1.00271908,.00045048,3.4245,78.7579,236.6872,279.5243,0,U,33055,999,6453,0,-.13E-5,0
TURKSAT 3A,2008-030B,2026-01-26T13:53:51.853632,1.00269498,.0003459,0.0161,70.1202,248.1806,57.9965,0,U,33056,999,5093,0,.158E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-01-26T10:07:28.545024,1.00269082,.00047667,2.3410,82.1200,214.7239,309.2141,0,U,33153,999,6427,0,-.214E-5,0
ECHOSTAR 11,2008-035A,2026-01-26T13:52:37.818336,1.00270825,.00027155,0.6374,86.0087,205.4465,292.5541,0,U,33207,999,4979,0,-.45E-6,0
SUPERBIRD-C2,2008-038A,2026-01-26T14:20:41.781984,1.00273286,.00017002,1.9948,83.1175,133.1246,260.8238,0,U,33274,999,10431,0,-.296E-5,0
AMC-21,2008-038B,2026-01-26T14:02:36.017376,0.99009625,.00075574,2.5798,81.8479,342.5981,344.7147,0,U,33275,999,6406,0,.76E-6,0
INMARSAT 4-F3,2008-039A,2026-01-26T13:09:33.886368,1.00270906,.00028145,4.1714,31.0272,281.0970,273.0931,0,U,33278,999,4512,0,-.13E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-01-26T14:50:12.192288,14.83567807,.00176095,97.6590,18.0574,241.3665,118.5779,0,U,33320,999,93741,.17254238E-3,.1374E-4,0
HUANJING 1B (HJ-1B),2008-041B,2026-01-26T14:15:54.521856,14.82975330,.00351147,97.6439,21.6124,289.1031,70.6382,0,U,33321,999,93742,.19990119E-3,.1588E-4,0
GEOEYE 1,2008-042A,2026-01-26T14:32:56.965632,14.64707498,.00046374,98.1289,102.3210,130.2166,229.9444,0,U,33331,999,92942,.18994585E-3,.964E-5,0
NIMIQ 4,2008-044A,2026-01-26T13:18:25.249824,1.00272323,.00020663,0.0118,41.0787,275.9558,286.3910,0,U,33373,999,6356,0,-.208E-5,0
GALAXY 19 (G-19),2008-045A,2026-01-26T12:23:25.912032,1.00272886,.00029873,0.0619,257.4691,46.6555,270.5312,0,U,33376,999,6348,0,-.127E-5,0
THEOS,2008-049A,2026-01-26T15:12:05.770368,14.20110031,.00012115,98.5794,88.3837,85.2414,274.8901,0,U,33396,999,89787,.26938815E-3,.532E-5,0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-01-26T13:41:07.078848,15.15419168,.00128616,97.8587,55.0108,133.9208,226.3087,0,U,33408,999,94150,.57665549E-3,.10853E-3,0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-01-26T15:44:54.569760,15.03577447,.00200704,97.8682,44.1890,155.6680,204.5497,0,U,33409,999,94147,.3368697E-3,.4558E-4,0
COSMO-SKYMED 3,2008-054A,2026-01-26T14:18:39.417984,15.05844071,.0016833,97.8458,242.7521,30.3717,329.8481,0,U,33412,999,93562,.43663847E-3,.6293E-4,0
SHIYAN-3 (SY-3),2008-056A,2026-01-26T12:24:01.635840,14.30744172,.00135447,98.6220,54.3462,186.5477,173.5531,0,U,33433,999,89854,.10282944E-3,.225E-5,0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-01-26T14:55:32.936736,14.30118845,.00139612,98.6296,54.2001,191.7881,168.2977,0,U,33434,999,89838,.12565317E-3,.281E-5,0
ASTRA 1M,2008-057A,2026-01-26T13:47:22.475616,1.00267458,.00016646,0.0266,329.0568,258.9976,123.8332,0,U,33436,999,4431,0,.131E-5,0
YAOGAN-4,2008-061A,2026-01-26T13:08:15.036864,14.82844167,.00145644,97.9215,321.2214,166.2885,193.8727,0,U,33446,999,92467,.27278537E-3,.2159E-4,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-01-26T11:44:49.217856,1.00271204,.00036931,2.5850,80.9156,231.7160,299.0422,0,U,33459,999,4592,0,-.273E-5,0
GOSAT (IBUKI),2009-002A,2026-01-26T14:13:15.253824,14.67535104,.0001449,98.0763,139.5723,100.9303,259.2064,0,U,33492,999,91069,.26297448E-3,.1443E-4,0
STARS (KUKAI),2009-002G,2026-01-26T09:49:45.799968,14.94447060,.0007092,98.1414,328.1895,282.6509,77.3917,0,U,33498,999,91729,.6436959E-3,.6885E-4,0
KKS-1 (KISEKI),2009-002H,2026-01-26T13:22:50.359584,14.82644200,.00088838,98.1185,306.8174,37.5893,322.5939,0,U,33499,999,91520,.36717373E-3,.2905E-4,0
EXPRESS-AM44,2009-007A,2026-01-26T10:13:20.483328,1.00271194,.00045058,3.0972,80.1849,218.8961,328.9476,0,U,33595,999,5086,0,-.8E-6,0
NSS-9,2009-008A,2026-01-26T13:40:38.407008,1.00271955,.0002196,0.8940,84.0945,214.2549,215.7227,0,U,33749,999,6210,0,.83E-6,0
TELSTAR 11N,2009-009A,2026-01-26T10:05:43.711584,1.00270900,.00026885,0.0137,79.0237,214.3205,306.2333,0,U,34111,999,4482,0,-.239E-5,0
NAVSTAR 63 (USA 203),2009-014A,2026-01-25T22:49:36.583968,2.00556824,.01447852,54.5115,216.3565,61.2104,297.4115,0,U,34661,999,12342,0,.11E-5,0
WGS F2 (USA 204),2009-017A,2026-01-26T07:24:38.752704,1.00270239,.0000338,0.0175,83.9935,192.1082,18.1446,0,U,34713,999,4419,0,.81E-6,0
SES-7 (PROTOSTAR 2),2009-027A,2026-01-26T15:11:57.324768,1.00269927,.00024386,0.0202,66.3805,227.6769,168.0862,0,U,34941,999,6121,0,-.333E-5,0
MEASAT-3A,2009-032A,2026-01-26T15:33:21.092256,1.00271085,.00036407,0.0224,23.7855,291.5137,203.9693,0,U,35362,999,661,0,-.99E-6,0
GOES 14,2009-033A,2026-01-26T13:02:41.755776,1.00105999,.00012776,1.3184,84.8798,250.0342,209.1254,0,U,35491,999,517,0,.121E-5,0
FM-5,2009-034A,2026-01-26T12:30:55.101312,1.00273514,.00010455,0.0401,253.4335,313.2410,20.7060,0,U,35493,999,4522,0,-.188E-5,0
TERRESTAR-1,2009-035A,2026-01-26T13:39:44.469216,1.00270157,.00027886,5.0715,48.8475,269.8879,261.0400,0,U,35496,999,6071,0,-.48E-6,0
COSMOS 2451,2009-036A,2026-01-26T16:06:05.402304,12.40867154,.00072571,82.4889,180.1529,153.3399,206.8054,0,U,35498,999,75009,-.85924692E-4,-.2E-7,0
COSMOS 2453,2009-036C,2026-01-26T15:20:19.586112,12.41516842,.00077292,82.4896,175.8215,113.8265,246.3625,0,U,35500,999,75041,-.11486585E-4,.8E-7,0
DEIMOS-1,2009-041A,2026-01-26T14:57:19.119744,14.75039724,.00005879,97.7188,190.1491,20.5323,339.5910,0,U,35681,999,88601,.22642341E-3,.1477E-4,0
DUBAISAT-1,2009-041B,2026-01-26T15:28:31.990944,14.74765136,.00108829,97.9813,161.6749,159.4517,200.7132,0,U,35682,999,88423,.3599669E-3,.236E-4,0
UK-DMC 2,2009-041C,2026-01-26T14:23:04.782624,14.75743531,.00015083,97.8593,165.2480,77.3370,282.8008,0,U,35683,999,88568,.25792106E-3,.1716E-4,0
APRIZESAT 4,2009-041D,2026-01-26T15:19:59.536992,14.83616129,.00446288,98.1569,99.0785,61.5585,299.0114,0,U,35684,999,89037,.17473931E-3,.1408E-4,0
NANOSAT 1B,2009-041E,2026-01-26T07:44:47.436000,14.92464106,.0048735,98.1015,140.7483,271.5663,87.9973,0,U,35685,999,89325,.38108E-3,.3935E-4,0
APRIZESAT 3,2009-041F,2026-01-26T08:47:54.337632,14.95676036,.00623625,98.1831,173.0301,174.1174,186.0793,0,U,35686,999,89517,.32883477E-3,.3736E-4,0
ASIASAT 5,2009-042A,2026-01-26T14:59:13.089984,1.00272715,.00015119,0.0426,254.8125,37.0517,159.3520,0,U,35696,999,6029,0,-.295E-5,0
NAVSTAR 64 (USA 206),2009-043A,2026-01-26T16:05:41.665632,2.00562671,.00512935,56.1230,33.0122,81.0784,26.7126,0,U,35752,999,12052,0,-.42E-6,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-01-26T14:19:34.389984,1.00269151,.00018919,0.0166,59.8212,246.0366,166.9518,0,U,35755,999,6019,0,-.316E-5,0
OPTUS D3,2009-044B,2026-01-25T15:48:54.243360,1.00273038,.0003565,0.8745,269.8468,33.3465,215.1037,0,U,35756,999,6013,0,-.131E-5,0
